temperature,line_speed,shift,operator_experience,machine_age,defect
74.45,83.98,Day,4.7,7.7,0
75.3,77.41,Day,13.2,18.8,0
76.09,78.63,Day,5.4,37.5,0
77.91,88.21,Day,4.4,18.7,0
70.85,78.47,Night,5.9,25.0,0
82.52,107.5,Night,8.2,28.0,1
80.77,81.21,Day,5.7,29.9,0
78.72,96.28,Day,7.8,21.2,0
75.53,109.58,Day,9.9,17.0,0
78.17,76.14,Day,4.7,34.2,0
86.58,85.5,Night,6.7,19.7,0
56.54,93.48,Day,6.9,20.6,0
74.3,82.66,Day,5.1,29.7,0
72.76,90.63,Day,6.1,29.3,0
68.87,86.5,Day,7.0,16.0,0
80.59,113.47,Day,4.1,16.1,0
68.21,73.4,Night,10.0,22.8,0
79.21,96.24,Day,8.4,19.0,0
76.43,126.61,Day,8.3,21.0,0
83.11,59.1,Day,8.2,44.2,0
88.71,86.75,Night,6.4,25.0,0
79.13,81.5,Night,4.4,35.4,0
78.78,92.34,Day,3.7,38.0,0
74.0,74.37,Day,5.5,25.3,0
78.28,75.85,Day,5.8,22.6,0
77.26,75.76,Night,5.4,22.9,0
78.44,108.65,Day,7.7,31.2,0
77.18,88.73,Day,5.1,29.8,0
83.5,99.4,Night,6.0,9.8,0
83.42,114.72,Night,9.8,30.1,1
82.18,52.48,Night,5.2,23.9,0
76.69,75.9,Day,6.3,24.4,0
85.59,82.44,Night,3.1,15.7,0
73.09,81.69,Night,7.3,22.6,0
84.69,101.7,Day,2.3,9.0,0
73.48,81.68,Night,4.6,15.1,0
75.51,77.86,Day,6.8,30.6,0
71.36,107.04,Day,2.1,12.3,0
76.24,92.01,Day,3.9,25.1,0
77.52,80.86,Day,7.0,36.8,0
88.83,93.77,Night,6.5,31.7,0
67.44,106.06,Night,6.9,30.3,0
90.78,62.38,Night,7.1,8.8,0
83.35,120.0,Day,2.3,13.3,1
90.61,79.95,Day,6.8,24.5,0
65.88,105.48,Day,3.1,16.0,0
88.17,89.95,Night,7.9,19.7,0
83.7,88.96,Night,10.1,30.8,0
67.22,74.55,Day,6.0,21.1,0
83.19,77.97,Night,6.5,18.4,0
72.1,97.82,Day,5.2,24.3,0
77.52,107.13,Night,4.4,24.7,0
68.38,73.12,Day,4.0,18.4,0
73.69,83.66,Day,6.0,4.1,0
75.83,108.15,Day,6.6,27.8,0
75.17,91.12,Day,8.1,42.1,0
70.04,78.36,Day,7.8,1,0
85.88,83.62,Night,6.1,18.3,0
74.07,72.64,Day,6.5,15.3,0
90.14,93.58,Night,5.3,33.7,0
78.91,104.65,Night,4.6,29.6,0
76.56,80.36,Day,8.3,33.4,0
81.5,98.91,Day,7.1,27.3,1
89.04,94.96,Night,7.3,16.0,0
87.45,97.71,Day,7.3,16.4,0
76.42,69.37,Day,5.2,15.0,0
81.91,95.93,Day,4.8,19.0,0
85.45,92.94,Night,2.8,30.5,0
88.48,84.2,Night,8.2,30.5,0
83.74,100.3,Day,6.3,39.4,0
78.44,81.49,Day,3.8,1,0
74.37,85.52,Day,8.2,28.6,0
71.38,75.91,Night,3.1,29.8,0
91.96,87.82,Night,1.7,24.8,0
85.02,88.5,Day,3.9,9.0,0
76.75,90.56,Day,6.3,20.7,0
82.97,101.85,Night,7.2,30.0,0
77.7,76.32,Day,4.4,22.7,0
69.56,85.39,Day,7.4,32.5,0
81.16,90.38,Night,4.8,26.6,0
82.18,90.19,Night,6.5,18.6,0
80.64,78.7,Day,6.3,23.9,0
84.08,83.27,Day,5.4,15.5,0
82.74,73.6,Day,7.7,17.7,0
80.0,86.72,Day,7.9,18.8,0
72.21,97.46,Day,4.0,18.6,1
80.03,74.19,Day,2.6,21.8,0
74.19,76.21,Day,6.7,27.1,0
98.06,105.03,Night,6.6,23.4,0
87.71,81.15,Night,10.6,13.6,0
79.41,88.95,Day,6.3,21.7,0
83.95,112.41,Night,5.4,31.8,0
71.8,87.61,Day,6.2,15.0,0
78.5,98.38,Day,2.8,22.9,0
85.61,78.98,Night,6.5,34.9,0
73.5,79.91,Day,5.1,30.0,0
79.37,64.28,Day,7.0,20.3,0
76.79,89.15,Night,3.9,33.4,0
71.46,80.12,Night,3.4,33.4,0
81.06,84.82,Day,8.3,19.0,0
75.62,100.14,Day,2.8,8.3,0
71.05,84.05,Day,5.8,23.3,0
73.83,122.61,Day,9.4,16.8,0
82.61,67.6,Day,1.1,34.4,0
82.53,94.78,Night,8.1,33.9,0
78.67,80.12,Day,5.6,22.3,0
72.62,82.21,Day,2.4,41.1,0
85.06,97.41,Night,7.4,15.7,0
91.19,93.99,Day,4.6,26.8,0
82.35,101.33,Day,4.2,18.0,0
72.67,76.11,Day,7.3,30.9,0
78.23,79.28,Night,3.6,22.2,0
84.09,99.77,Day,4.2,33.7,1
83.37,72.59,Day,6.3,33.5,0
86.74,96.94,Day,4.8,34.6,1
79.39,97.93,Day,6.3,28.6,0
81.57,99.53,Night,4.8,20.0,0
75.35,97.38,Day,2.7,21.2,0
78.73,63.76,Day,7.4,21.0,0
79.99,70.82,Day,7.7,31.8,0
73.88,91.6,Day,6.5,25.5,0
87.42,100.79,Night,8.1,29.1,0
75.21,81.56,Day,8.8,19.2,0
82.59,97.24,Night,5.3,27.9,0
69.58,78.82,Day,4.1,18.6,0
87.15,93.3,Day,6.0,20.5,0
76.27,84.64,Day,4.7,28.1,0
88.36,76.84,Day,5.0,21.6,0
87.14,91.36,Night,4.6,21.0,0
77.25,79.69,Day,3.0,26.2,0
74.83,78.05,Day,8.8,22.1,0
79.59,99.05,Night,6.0,26.4,0
76.77,82.6,Night,6.6,20.4,0
77.91,74.34,Day,3.8,24.5,0
77.52,116.81,Night,7.4,41.8,0
75.81,65.99,Day,5.4,37.7,0
79.9,103.64,Night,7.7,34.8,0
73.03,103.36,Night,7.2,29.5,0
78.78,83.0,Night,5.5,18.2,0
80.62,87.24,Night,6.6,38.8,1
70.94,83.78,Day,5.3,18.0,0
79.37,72.16,Night,4.0,27.0,0
78.19,77.8,Day,6.6,27.8,0
79.64,92.69,Day,5.7,32.4,0
81.23,93.23,Night,6.0,31.4,0
65.57,93.2,Day,7.4,27.1,0
81.02,91.04,Night,6.7,20.8,0
78.58,96.73,Day,7.6,27.2,0
85.63,88.97,Day,7.7,12.0,0
77.74,105.81,Day,4.1,19.7,0
77.39,66.18,Day,5.3,24.9,0
80.96,79.67,Day,4.9,29.1,0
86.49,73.59,Day,6.3,17.9,0
87.86,80.44,Day,7.0,41.9,0
76.32,87.03,Day,4.9,17.3,0
71.85,93.97,Day,4.3,14.9,0
75.73,85.34,Day,6.0,33.9,0
67.56,77.48,Night,6.0,15.4,0
83.21,84.66,Day,7.6,36.2,0
74.99,94.13,Day,5.3,37.0,0
73.95,90.7,Night,6.6,15.8,0
86.54,69.3,Day,5.9,26.3,0
97.61,92.94,Day,6.3,28.1,0
76.9,101.31,Night,2.3,21.0,0
78.15,80.97,Night,5.9,17.1,0
67.9,105.01,Night,7.6,17.5,0
83.21,88.68,Day,5.5,22.7,0
79.43,105.25,Night,4.9,24.2,0
73.63,79.07,Day,8.4,20.4,0
81.13,69.46,Day,11.3,30.2,0
80.36,79.11,Night,5.6,26.2,0
78.08,78.82,Day,5.7,8.2,0
73.96,47.76,Day,2.2,9.8,0
74.76,81.16,Day,4.3,14.0,0
79.26,102.39,Day,8.1,25.1,0
79.35,88.55,Night,7.2,16.6,0
95.82,106.44,Night,8.0,27.9,0
66.19,89.62,Day,7.5,14.4,0
77.12,76.98,Night,8.3,31.0,0
87.62,80.32,Day,5.0,18.8,0
80.1,84.86,Night,7.3,26.4,0
78.68,85.08,Day,6.4,26.3,0
85.13,80.03,Day,5.1,31.4,0
84.35,112.56,Day,4.3,26.7,0
79.36,95.62,Day,6.5,34.1,0
80.53,83.75,Day,6.4,27.7,0
70.04,86.87,Day,5.7,22.8,0
75.28,90.48,Day,6.8,10.1,0
80.35,88.53,Night,4.8,32.7,0
75.71,89.49,Day,5.4,29.4,0
80.67,86.64,Day,5.0,10.7,0
78.33,79.54,Day,9.1,18.3,0
84.84,84.68,Day,4.3,31.4,0
72.19,98.27,Night,9.0,22.4,0
78.88,77.24,Day,7.6,30.8,0
75.15,77.88,Day,3.9,19.1,0
87.17,103.02,Night,5.8,15.4,1
77.88,83.6,Day,5.1,28.8,0
78.78,84.11,Day,4.5,20.6,0
80.12,104.01,Day,6.4,34.5,0
74.34,107.28,Day,6.0,21.4,0
83.76,77.47,Night,5.8,29.3,0
75.37,90.28,Day,10.1,41.0,0
86.78,86.02,Day,7.6,20.6,0
70.1,64.3,Day,4.3,17.4,0
74.91,65.28,Night,2.5,21.6,0
76.79,100.25,Day,4.4,15.3,0
78.3,77.63,Day,3.9,26.8,0
75.04,91.31,Day,5.7,21.1,0
82.58,100.97,Day,5.0,51.0,0
84.31,109.84,Night,3.3,15.0,0
73.0,65.18,Day,5.6,15.5,0
81.85,87.55,Night,6.3,38.9,0
84.45,72.02,Night,6.0,24.1,0
74.09,77.01,Night,5.0,29.6,0
83.91,90.8,Night,7.4,7.1,0
73.04,79.71,Day,7.1,17.0,0
82.38,63.22,Night,5.6,29.9,0
77.44,80.71,Night,7.0,28.6,0
79.38,66.92,Day,6.1,34.7,0
84.77,86.61,Night,6.0,29.2,0
84.52,79.25,Day,5.4,28.2,0
75.35,81.74,Day,5.4,18.7,0
78.16,102.1,Day,7.1,21.1,0
72.24,70.36,Day,5.9,9.7,0
81.05,104.65,Night,7.3,41.4,0
79.7,89.46,Day,3.8,9.2,0
75.47,94.04,Day,10.4,23.2,0
82.04,94.53,Day,3.8,26.6,0
77.49,83.74,Day,4.5,23.6,0
78.02,77.93,Day,5.9,44.4,0
78.92,85.1,Day,6.2,38.8,0
88.78,91.13,Day,7.2,31.2,0
75.05,67.77,Day,6.1,21.3,0
79.83,84.45,Day,7.3,39.4,0
71.46,81.12,Day,7.1,12.2,0
80.51,63.13,Day,7.5,20.0,0
81.39,79.86,Day,4.9,14.1,0
80.8,104.99,Day,7.7,22.0,0
73.16,94.96,Day,6.8,32.0,0
66.91,103.3,Day,5.5,19.6,0
74.88,83.87,Day,5.4,26.2,0
74.82,114.04,Night,6.4,39.6,1
84.74,61.47,Day,5.5,21.5,0
85.99,82.46,Day,8.3,27.2,0
82.74,94.02,Night,4.8,24.6,0
81.51,91.9,Day,8.2,20.2,0
78.4,82.64,Day,7.7,17.8,0
75.85,94.76,Night,6.1,30.0,0
73.28,91.86,Day,5.6,29.7,0
82.6,87.67,Night,4.8,31.0,0
75.64,71.41,Night,4.2,24.6,0
80.77,103.91,Night,8.3,24.3,0
86.88,83.97,Night,6.0,24.7,0
80.78,133.13,Day,7.5,36.1,0
81.8,98.42,Day,7.0,25.0,0
71.76,96.33,Night,12.0,19.9,0
81.38,86.71,Night,5.7,25.3,0
79.23,84.06,Day,7.7,13.0,0
82.93,96.21,Day,6.7,19.9,0
77.75,80.11,Day,3.8,20.9,0
78.55,91.58,Day,8.2,38.8,0
66.74,105.0,Day,5.1,19.9,0
87.78,104.63,Night,6.5,27.9,0
80.24,94.29,Night,5.6,22.2,0
85.77,97.96,Night,10.1,15.5,0
72.02,70.44,Night,7.0,12.3,0
74.81,110.55,Day,5.1,18.5,0
81.74,74.97,Night,7.3,32.1,0
68.24,80.21,Night,7.2,14.2,0
72.29,102.12,Day,4.6,20.4,0
73.86,86.95,Day,7.6,32.2,0
79.58,102.38,Night,2.4,43.2,0
85.14,85.39,Night,6.8,21.8,0
87.58,82.72,Night,4.4,18.2,0
78.42,83.06,Night,1.8,19.7,0
76.41,90.24,Day,4.7,32.7,0
79.67,92.46,Night,6.1,29.2,0
85.29,82.67,Night,9.0,1,0
69.65,67.34,Day,2.9,19.4,0
74.65,80.17,Night,4.9,44.0,0
67.02,97.9,Night,3.5,18.8,0
70.18,82.47,Day,7.0,39.3,0
75.86,89.61,Day,5.5,13.3,0
84.53,98.15,Day,7.3,26.9,0
84.54,92.27,Night,2.0,12.4,1
89.09,74.35,Night,7.8,23.1,0
80.38,69.35,Day,7.7,32.9,0
76.93,85.96,Day,5.8,23.9,0
88.72,86.91,Night,6.3,14.2,0
75.82,91.44,Night,6.3,22.9,0
77.45,83.93,Day,8.3,14.7,0
77.6,93.25,Night,6.0,22.4,0
79.98,99.24,Day,9.5,30.5,0
88.58,101.47,Night,9.8,21.3,0
72.07,70.65,Day,3.4,18.1,0
75.87,77.17,Day,6.6,23.5,0
80.34,66.74,Day,5.8,28.2,0
90.18,98.6,Night,2.9,25.4,0
86.2,102.14,Night,7.6,19.9,0
65.98,91.32,Night,6.8,12.6,0
72.85,92.67,Day,1.2,22.5,0
72.73,91.04,Night,8.4,37.6,0
80.6,82.7,Night,6.6,33.3,0
82.15,100.89,Day,7.3,21.6,0
78.13,94.32,Night,7.1,23.5,0
87.28,98.63,Night,7.1,22.7,0
88.18,86.61,Day,8.2,31.2,0
87.03,94.55,Night,6.3,35.0,0
84.06,97.27,Night,5.8,32.5,0
68.23,88.04,Day,4.4,33.3,0
76.56,72.67,Day,7.4,31.4,0
73.78,101.33,Day,4.0,26.3,0
77.78,75.87,Night,8.4,26.5,0
85.52,84.38,Day,5.2,29.8,0
67.82,49.02,Day,6.9,25.0,0
88.42,60.88,Day,5.9,14.3,0
82.74,87.83,Day,6.0,18.3,0
88.85,82.33,Day,6.5,20.2,0
78.66,81.5,Day,5.9,21.5,0
66.81,90.2,Day,5.5,12.8,0
79.46,104.56,Night,8.4,28.0,0
83.68,99.5,Night,8.2,28.3,1
80.42,75.03,Night,3.7,13.2,0
99.5,106.28,Night,4.3,38.6,1
80.46,97.59,Night,6.2,32.7,0
70.83,107.25,Day,8.7,27.9,0
82.63,112.53,Night,7.0,27.5,0
85.06,92.01,Night,8.3,24.3,0
82.88,102.05,Night,6.3,21.9,0
77.31,96.74,Day,5.5,25.0,0
75.0,118.12,Day,7.6,23.2,0
76.35,82.37,Night,3.4,20.0,0
73.18,88.44,Day,6.5,13.0,0
63.31,81.04,Day,7.9,25.9,0
76.52,73.63,Day,10.3,21.4,0
78.04,93.03,Day,4.4,36.8,0
78.76,78.62,Night,5.8,31.7,0
84.05,73.0,Day,5.2,26.1,0
77.33,83.13,Day,2.3,25.2,0
79.45,84.6,Day,9.2,25.3,0
79.38,86.14,Day,5.2,14.7,0
77.31,80.75,Day,0.5,27.7,0
81.47,83.22,Night,5.8,22.6,0
68.57,95.14,Day,3.3,27.9,0
75.34,88.95,Day,5.0,25.7,0
87.72,93.62,Day,7.6,16.9,0
79.92,76.18,Day,9.2,16.8,0
72.49,88.45,Night,7.5,29.8,0
71.7,103.4,Night,4.0,5.2,0
72.98,76.65,Day,5.9,27.8,0
64.06,81.11,Day,5.3,23.9,0
82.15,99.75,Day,6.2,18.5,0
85.42,94.09,Night,5.8,19.4,0
76.23,90.38,Day,7.2,21.4,0
89.26,98.56,Night,4.6,37.7,0
72.51,73.88,Day,3.7,22.0,0
80.69,95.4,Day,9.6,27.3,0
81.6,97.5,Day,4.4,33.4,0
68.97,80.87,Day,7.4,21.0,0
87.02,84.68,Night,4.6,27.3,1
74.86,79.94,Night,7.5,18.4,0
80.79,87.04,Day,7.1,32.5,1
83.95,79.9,Night,7.1,32.5,0
82.16,96.51,Day,7.3,14.2,1
74.75,74.17,Day,7.1,20.1,0
77.64,73.18,Night,4.1,28.6,0
83.94,77.09,Night,5.1,13.3,0
77.46,79.61,Night,7.6,17.0,0
77.49,91.63,Day,7.3,20.5,0
72.84,91.77,Day,7.8,31.0,0
75.0,87.67,Night,7.3,16.4,0
84.37,74.63,Day,7.8,23.3,0
67.49,78.69,Day,7.8,27.4,0
86.07,78.29,Day,6.3,33.0,0
92.11,90.09,Day,4.3,34.2,0
82.7,90.26,Night,3.8,17.7,0
80.55,83.48,Day,5.6,20.7,0
79.71,81.25,Day,6.7,21.8,0
71.72,78.05,Day,3.9,17.1,0
76.72,95.22,Night,2.4,35.6,0
85.14,96.17,Night,4.3,29.7,0
73.48,101.13,Day,7.5,12.9,0
79.53,105.37,Day,4.0,22.6,0
80.97,77.6,Night,4.8,29.6,1
69.26,78.24,Day,4.3,41.5,0
81.63,83.26,Day,5.3,27.0,0
73.45,85.25,Day,5.7,24.3,0
80.62,73.68,Day,7.1,19.0,0
76.08,102.47,Night,6.9,20.3,0
91.69,88.2,Night,8.6,16.8,0
81.08,75.07,Night,6.6,24.6,0
76.19,82.72,Day,5.5,23.0,0
84.49,76.46,Day,7.2,21.6,0
76.94,62.4,Night,7.1,16.5,0
69.73,71.49,Day,5.5,12.7,0
76.09,111.37,Day,4.7,26.0,1
77.35,71.22,Day,5.3,23.0,0
88.66,88.78,Day,4.0,29.4,0
82.83,81.84,Day,3.5,8.2,0
78.9,89.8,Day,7.3,18.5,0
73.48,104.3,Day,7.5,20.5,0
80.82,63.95,Night,7.8,27.9,0
75.78,103.27,Night,9.3,7.2,0
83.64,62.18,Night,7.5,11.9,0
77.0,83.44,Day,6.8,14.3,0
82.45,91.99,Day,8.0,18.9,0
80.62,83.17,Night,7.5,24.0,0
81.35,95.98,Night,2.5,6.4,0
85.22,69.04,Day,6.3,18.6,0
79.44,66.49,Day,5.1,25.0,0
75.93,86.69,Day,6.9,30.9,0
70.35,95.13,Day,5.5,22.9,0
81.27,84.94,Day,8.9,29.7,0
69.83,90.98,Day,9.8,25.8,0
79.32,93.77,Day,5.0,22.1,0
83.47,92.16,Day,6.2,23.1,0
81.7,88.84,Night,5.8,14.4,1
81.41,73.65,Day,8.5,31.4,0
88.22,105.57,Day,8.3,22.2,0
77.38,88.76,Night,9.0,22.8,0
79.49,78.6,Day,5.7,27.0,0
76.11,82.67,Day,8.1,33.5,0
69.72,75.89,Night,4.4,3.0,0
85.78,48.86,Day,7.5,34.0,0
81.81,92.95,Night,4.7,16.3,0
82.95,77.79,Day,6.3,14.8,0
76.58,84.61,Day,5.4,29.6,0
69.84,97.94,Day,5.6,13.1,0
87.66,87.65,Night,3.7,29.8,0
73.59,88.0,Night,3.2,16.7,0
81.88,92.76,Night,5.2,30.5,0
85.27,100.13,Night,9.8,12.5,1
81.16,70.15,Day,9.2,22.8,0
79.47,75.96,Night,6.2,21.7,0
72.74,83.03,Night,5.6,27.9,0
71.65,66.03,Day,3.1,36.4,0
75.88,97.72,Night,6.2,19.0,0
82.53,88.7,Day,6.6,31.2,0
79.08,81.8,Day,4.0,14.3,0
67.17,96.55,Day,4.5,18.3,0
77.71,59.79,Day,7.4,1,0
70.15,68.56,Night,3.9,33.9,0
85.94,75.69,Day,6.8,19.4,0
81.65,84.38,Day,7.1,32.5,0
80.66,90.4,Night,4.7,28.4,1
84.18,100.05,Day,6.2,11.4,0
81.44,91.42,Night,6.2,27.3,0
70.53,110.26,Day,6.2,28.2,0
73.08,56.66,Day,8.5,26.9,0
83.51,68.25,Day,7.1,24.1,0
76.15,68.34,Day,7.9,25.4,0
70.73,100.6,Day,5.6,15.2,0
79.8,86.55,Day,6.9,21.9,0
79.16,84.1,Day,8.6,20.5,0
75.82,90.35,Night,9.8,9.2,0
82.64,74.71,Day,7.0,14.6,0
66.43,83.56,Night,4.0,28.8,0
75.17,66.04,Day,6.5,6.0,0
71.8,102.84,Day,2.3,25.0,0
95.32,82.56,Night,6.9,13.4,0
72.9,78.03,Day,4.9,20.0,0
82.94,91.4,Day,5.6,27.3,0
83.4,70.27,Day,6.8,27.2,1
76.56,87.5,Day,5.5,15.2,0
83.92,78.46,Night,7.3,23.8,0
77.05,62.31,Day,2.6,27.8,0
75.34,82.09,Day,5.3,6.1,0
77.29,86.76,Day,6.2,28.1,0
76.87,69.31,Night,6.9,25.2,0
81.23,95.5,Day,7.9,20.2,0
77.42,85.41,Day,6.8,22.7,0
86.75,85.84,Day,8.2,17.3,0
76.43,90.04,Day,7.2,16.8,0
87.09,96.98,Day,6.6,25.2,0
74.19,77.3,Day,3.2,21.5,0
76.38,101.51,Day,5.6,31.6,0
68.24,79.52,Night,5.5,19.3,0
81.7,88.71,Night,7.8,27.0,0
80.26,78.07,Day,6.7,44.1,0
74.7,92.04,Day,8.5,36.2,0
82.5,84.25,Day,5.6,22.5,0
80.91,85.48,Night,5.0,24.6,0
87.93,77.97,Day,6.8,26.6,0
82.19,66.99,Day,7.6,18.5,0
73.84,77.18,Day,6.0,25.7,0
67.8,82.37,Day,6.9,34.1,0
71.76,100.93,Day,5.5,29.7,0
83.54,97.72,Night,6.9,37.4,0
77.01,91.08,Day,7.6,40.9,0
80.19,84.14,Night,6.0,30.1,0
78.82,84.74,Day,5.7,27.1,0
74.65,72.87,Day,9.0,4.4,0
78.49,64.63,Day,5.7,6.6,0
87.65,70.47,Day,6.2,22.2,0
77.83,81.51,Day,5.2,24.6,0
93.26,58.63,Day,7.6,22.5,0
78.0,90.22,Day,7.1,22.7,0
79.15,97.76,Day,5.5,30.6,0
79.39,100.52,Day,6.6,32.9,0
81.52,84.17,Night,4.6,35.7,0
78.13,98.23,Night,6.1,19.9,0
73.27,89.98,Night,4.5,31.9,0
81.62,80.62,Day,5.8,32.8,0
85.18,75.67,Night,6.7,34.6,0
81.77,64.08,Day,8.3,36.0,0
88.81,100.95,Day,6.4,3.7,0
84.29,75.86,Night,6.5,20.9,0
85.25,95.18,Night,7.0,22.2,1
72.19,75.3,Day,4.7,16.5,0
85.79,65.81,Night,7.5,8.7,0
86.71,77.6,Night,7.9,21.7,0
79.88,73.31,Night,5.7,36.0,0
77.94,104.42,Night,4.5,30.8,0
84.44,89.81,Day,4.0,25.2,0
76.4,78.84,Night,9.5,42.3,1
82.08,80.04,Night,1.4,26.9,0
69.02,71.28,Night,1.9,24.5,0
78.65,96.98,Day,2.9,25.6,0
86.51,70.81,Day,2.6,29.2,0
68.59,100.72,Night,5.3,13.9,0
86.12,86.03,Night,6.8,27.9,0
78.35,88.73,Day,6.6,27.6,0
72.88,87.22,Night,1.4,25.2,0
83.33,86.19,Night,3.9,19.3,0
78.59,83.8,Night,5.5,10.5,0
79.32,71.85,Night,7.2,26.1,0
80.66,99.07,Day,5.2,15.7,0
88.15,115.05,Night,1.1,27.2,0
73.89,84.95,Day,5.5,25.3,0
79.17,75.04,Night,7.4,23.2,0
81.86,101.16,Night,3.2,9.1,1
76.51,71.92,Day,8.4,21.0,0
74.52,76.42,Day,6.8,19.2,0
74.2,87.57,Day,7.5,24.6,0
86.59,85.99,Night,6.4,21.6,0
77.86,91.13,Day,2.5,31.1,0
79.51,100.95,Day,5.1,26.4,1
67.94,82.23,Day,3.5,35.7,0
78.51,97.11,Day,6.3,26.2,0
79.42,90.1,Night,4.5,14.0,0
68.71,112.23,Night,6.2,24.2,0
86.2,68.14,Day,7.0,35.4,0
81.79,82.0,Day,2.1,24.3,0
77.38,104.31,Day,5.5,36.8,0
72.28,75.53,Day,3.9,10.9,0
89.13,82.09,Day,9.0,28.0,0
79.92,81.96,Day,9.7,33.1,0
88.86,84.09,Day,6.2,21.5,0
81.41,82.43,Day,5.1,15.1,0
83.66,94.29,Night,5.7,12.2,0
76.03,55.55,Day,4.1,25.2,0
82.19,88.79,Day,7.0,27.9,0
87.87,77.58,Night,8.8,34.7,0
80.03,88.38,Night,5.4,18.4,0
75.84,96.49,Day,6.0,32.9,0
82.1,64.27,Day,6.4,19.2,0
84.37,82.96,Day,8.5,25.6,0
78.76,81.56,Night,7.2,25.9,0
78.16,74.18,Night,7.7,31.7,0
80.81,95.61,Night,1.3,17.1,0
109.86,87.54,Day,7.9,31.4,0
76.24,87.05,Day,4.0,23.1,0
86.64,79.73,Night,5.4,18.6,0
75.67,71.69,Day,4.8,2.2,0
87.27,84.83,Night,8.5,19.8,0
81.8,77.93,Day,4.7,13.2,1
76.3,89.34,Day,7.1,27.6,0
88.12,109.82,Night,6.5,22.2,1
70.57,85.59,Day,7.4,19.4,0
74.52,107.65,Day,4.7,10.7,0
69.12,79.14,Day,5.1,24.3,0
70.22,86.86,Day,4.1,28.0,0
75.31,114.23,Night,6.6,20.9,0
79.33,94.29,Day,4.5,12.2,0
84.01,87.19,Night,4.5,30.8,1
76.34,66.82,Night,6.6,25.7,0
69.93,64.44,Day,5.5,33.9,0
80.53,89.08,Day,5.0,31.2,0
82.05,127.74,Day,8.9,24.0,0
82.12,96.31,Day,8.0,27.0,0
71.74,68.74,Day,6.6,27.4,0
69.12,75.02,Day,4.6,26.7,0
82.44,78.05,Day,4.3,26.9,0
83.6,79.94,Day,5.5,20.5,0
73.39,90.12,Day,4.1,41.2,0
76.52,101.59,Day,4.0,18.4,0
84.74,75.71,Day,6.4,31.3,0
77.95,110.86,Day,8.1,32.9,0
76.29,95.66,Night,8.8,19.5,0
76.19,69.4,Night,5.5,10.4,0
78.19,82.51,Night,6.5,33.3,0
70.06,69.92,Night,7.1,26.9,0
82.39,84.61,Night,5.1,26.3,1
78.65,65.08,Day,3.6,7.3,0
80.25,102.54,Day,3.0,25.0,0
70.13,79.95,Day,7.3,14.7,0
76.5,99.17,Day,10.8,25.5,0
77.82,110.69,Night,7.6,17.8,0
88.59,93.37,Day,3.2,21.9,0
80.56,89.18,Day,5.3,34.9,0
79.08,69.51,Day,6.0,25.6,0
98.11,90.97,Night,5.7,24.5,0
79.48,72.11,Day,8.4,16.7,0
81.49,51.62,Night,7.1,22.5,0
78.02,91.29,Day,7.3,26.5,0
83.56,90.07,Day,8.7,11.6,1
70.33,116.63,Day,6.8,29.1,0
74.36,76.55,Day,6.9,11.6,0
83.47,83.04,Day,5.8,17.2,0
84.86,74.68,Day,6.5,18.8,0
68.81,74.43,Day,6.2,31.4,0
72.99,88.36,Night,3.1,33.7,0
80.06,69.63,Night,9.6,31.6,0
71.42,89.04,Day,6.7,20.3,0
80.78,83.23,Day,7.0,24.0,0
76.51,89.76,Day,5.1,24.2,0
82.29,100.92,Night,5.1,19.7,1
79.0,74.28,Day,4.5,18.6,0
74.69,80.16,Night,4.7,22.3,0
71.81,93.44,Night,5.7,25.9,1
74.76,86.57,Night,5.3,27.9,0
67.07,89.9,Day,5.8,33.7,0
84.4,93.01,Night,7.2,29.5,0
74.63,68.19,Day,7.3,19.4,0
77.03,96.47,Day,6.1,25.6,0
70.82,89.93,Night,7.2,21.3,0
77.14,85.89,Day,5.9,19.1,0
80.1,93.13,Day,7.6,24.6,0
87.76,96.29,Night,5.3,39.3,0
72.38,83.93,Day,6.8,31.9,0
81.73,85.31,Day,8.6,25.2,0
76.0,86.01,Day,5.3,31.6,0
87.84,93.71,Night,1.9,23.9,1
90.59,102.07,Night,4.3,23.2,1
81.83,74.86,Night,7.0,18.5,0
90.31,82.22,Day,2.1,25.4,0
75.31,93.14,Day,5.5,29.1,0
79.98,74.51,Day,6.3,39.3,0
77.94,92.76,Day,5.6,23.1,0
85.8,101.01,Night,8.3,34.2,1
78.13,60.49,Night,7.4,24.3,0
80.54,67.66,Day,9.3,23.6,0
78.1,82.02,Day,6.9,18.4,0
74.18,73.22,Day,5.1,15.8,0
76.67,79.29,Night,8.9,18.1,0
82.54,73.79,Day,5.8,22.6,0
68.85,92.38,Day,7.2,22.6,0
66.57,94.75,Day,5.3,22.4,0
74.07,101.93,Day,5.2,10.6,0
93.55,73.67,Night,6.6,28.7,0
73.43,79.06,Night,5.1,19.1,0
86.59,81.5,Day,2.9,16.9,0
75.22,81.11,Day,5.5,21.5,0
79.06,91.69,Night,6.2,10.6,1
71.1,85.26,Day,5.8,30.6,0
79.37,91.07,Day,5.0,28.3,0
78.37,72.87,Day,9.2,17.6,0
81.4,70.16,Day,7.8,30.9,0
69.68,61.88,Day,4.2,27.0,0
76.74,72.75,Night,6.6,29.6,0
73.18,100.24,Night,6.3,15.9,0
89.47,52.11,Day,3.9,37.7,0
73.46,74.44,Day,7.8,16.9,0
76.72,84.39,Day,4.3,24.4,0
